transaction_id,amount,txn_count_24h,avg_amount_7d,failed_logins,device_change_count,is_rooted,distance_from_last_txn,country_risk_score,session_time,typing_speed,merchant_text,amount_sequence,is_fraud,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
10,48.459297,3.547069,40.594414,0.0,1.0,0.0,2.5331824,0.23196836,126.66892,3.7049022,restaurant bill payment instore,12.916|5.706|4.599|6.737|13.874|5.927|17.329|11.138|13.755|9.293|8.871|8.336|5.142|6.285|10.974|11.405|8.381|14.023|9.174|14.901,0,0.28859562,-0.41578114,0.9200091,0.33686188,-0.37104398,0.27973616,0.2562744,0.17170209,0.41239652,0.2620587,-0.4433951,-0.25055617,-0.70749253,0.4648384,0.23803231,0.7118919,0.16750562,1.661175,-0.08371401,-0.9683838,-0.034577623,-0.34757787,0.22444606,-1.8776525,-0.8397969,0.6938219,-1.0982866,0.54888695,0.5800747,0.95080686,-0.7648329,0.54657316,-0.94697356,-0.776957,-1.1768495,-1.9999888,-0.6730216,-0.7126465,-0.17090696,-0.7997277,-0.71294063,-0.85970783,0.726957,-0.29836142,0.5319116,-1.3162618,1.4552579,-0.26351714,-0.95490265,-2.1153219,1.0037305,0.39014226,-0.79420364,-0.30133376,2.4004567,1.5418371,0.10514471,-0.7428825,-0.051617324,0.12225947,-0.2260263,-1.3626728,-1.2481275,-0.95101655,0.8618723,1.8485184,-0.9139474,1.5020944,0.71846575,-1.9578711,1.4196272,-1.017791,-0.26866996,1.143489,-1.2110584,0.7565451,0.062767684,0.70886856,0.060303062,1.8742614,0.66192377,0.88268805,-0.87518144,-0.15205252,1.4542923,-0.68030757,-0.32274392,0.8933795,-1.7664347,0.6465025,-1.271944,0.056730837,-0.9474695,-1.5981221,1.5515454,-1.0000118,0.6435325,-0.74059796,-1.6364478,1.0543947,-1.9982058,-1.5393916,0.9537909,0.15228805,1.4791324,1.1012233,1.6729124,0.34750208,-0.09653646,-0.060553208
11,9.381872,2.1612477,10.355136,1.2744384,0.0,0.0,10.148559,0.003268209,146.44319,4.0959473,pharmacy purchase instore,2.229|2.837|1.046|1.222|1.858|1.316|1.384|2.589|0.959|2.908|3.639|2.496|1.248|1.583|1.377|2.402|1.959|0.497|1.570|0.852,0,0.9670483,-0.8637308,-0.4846754,0.5323742,0.2711976,1.202039,-1.7178057,-0.14458336,0.6083307,1.329534,0.05594749,0.28525424,-1.6331024,1.134397,1.2334747,-0.47574094,-0.0800965,-0.28182858,0.2881968,-1.0970881,1.8330826,-1.5523556,-0.2283989,-0.5226991,-0.19788998,1.5899605,-0.6737228,0.9154403,-0.45893356,-1.7857199,0.7204435,-2.0650501,-0.03687793,0.20139891,-0.19024989,0.36789116,0.54246724,0.48975724,-1.3758678,1.0736575,-0.8073943,-0.45830294,-0.5735839,-0.94273734,-0.7835864,0.60956794,-1.0017923,-0.5379708,-1.6567976,1.0687804,-1.499967,0.24766758,2.398703,0.30490285,1.5263606,-1.4012432,-1.2740369,0.7555596,0.4990414,-0.447798,0.75174546,-2.4654884,-0.46553838,-0.020838976,-0.1086611,0.5141047,-1.3208216,0.91227317,-0.30270892,0.2988552,-0.8435478,-0.4964348,-0.34079438,0.14480346,0.8125098,0.045680165,-0.2706805,-1.3883967,1.5678794,-0.08835925,-0.96834856,2.036727,-0.07526469,-0.63352245,1.477144,-0.1467203,-0.13526338,0.635286,-1.2022059,-1.8175939,-1.1244386,0.14027846,0.4047385,1.7439326,0.18582875,-0.28669214,-0.8811964,-0.9265788,1.0734648,0.67883855,1.0605464,1.0555475,-0.36975676,-0.16477403,1.0653789,-1.2461303,0.5695988,-0.4899137,-0.15484726,-1.2003336
12,16.195807,1.6535395,11.932004,0.0,0.0,0.0,22.06355,0.06971206,133.24727,2.6335437,mobile recharge payment online,3.319|2.844|4.466|4.109|4.114|2.389|4.464|2.447|3.692|1.613|1.561|0.765|4.018|2.645|2.731|4.403|3.514|3.377|4.136|2.348,0,1.422298,1.0641919,-0.6898871,0.43916535,-1.6121261,1.6516597,-0.25246587,0.88284135,0.052462593,0.5651038,2.6363275,0.074389905,0.55677766,1.498522,1.066375,1.727606,0.3830624,-0.47130996,-2.262797,1.0507054,-0.59621555,-2.2729707,1.1090497,-0.5750564,0.71594226,0.6147541,0.23160858,-0.6110354,0.82273746,1.7883224,-1.0588421,0.6209354,0.6863782,1.4703088,2.4947472,-0.31497303,-0.33553723,1.1432719,0.91050816,-0.29032916,-0.19727513,0.18293303,-2.1464474,1.427696,0.0076456666,0.40887922,0.120621175,0.47280875,1.306779,-0.46695974,-1.8096627,-1.970439,-0.6779244,0.011739552,1.5685372,-0.047945946,0.11649701,0.35625875,-0.80487466,0.2863449,1.2166967,1.9065584,-0.6097079,0.2765045,0.24676412,1.0242801,0.5331184,-1.7008431,-0.46830958,-0.04103172,0.15818998,-0.89914846,-1.1600928,-0.44238684,-0.12522994,-0.89017963,-1.0760279,2.5482922,1.0407383,-0.74601376,0.35202548,-0.04475011,2.418653,0.06561624,-1.0418422,0.78019,1.3294345,0.22751343,-0.091266386,-0.8984816,2.3689475,1.19958,0.54835457,-0.19891435,-0.2930282,0.25874376,-0.63214487,-1.6634293,0.74151254,0.2930249,-0.68691593,-0.8423457,-1.1570408,-0.64271283,-0.75163674,-0.61741483,-0.49391067,0.31489432,-1.4859772,-0.07194489
13,270.27765,2.3766954,204.42157,0.28380772,0.0,0.0,23.087685,0.097443774,225.07635,3.9088552,travel booking payment,49.880|61.112|54.038|71.243|52.146|36.836|83.957|39.445|45.633|68.780|46.334|69.826|19.821|59.522|38.366|82.262|61.050|50.606|53.806|29.983,0,2.2256126,0.9033842,-0.65445745,0.5560916,1.0641086,-0.42354044,0.85527587,-0.63584584,-0.20730755,0.03118898,-0.36929944,0.8220605,-1.0991827,-0.04891771,0.99617934,-0.28024375,-0.121652186,0.6418094,1.2037289,-2.191525,0.3245764,0.31043947,-0.88810104,0.7523991,-0.23328227,0.20741114,0.7274312,-1.624059,-0.46040112,-0.0166599,0.43619218,-1.7017506,-1.5202715,1.197124,0.090990946,1.2639215,1.3785157,0.5411705,0.032165647,1.0362782,0.82884026,1.268542,-1.3629426,-0.4878217,0.585888,1.0235525,-1.3147907,-0.9388418,-1.1668739,0.4523023,0.07705252,0.82068306,0.9862233,-0.3255976,-0.18803646,-0.40509415,-1.5702937,-0.8722209,-1.4401661,-0.038181067,0.3219901,-1.3251448,1.3126315,0.92644733,-0.5168062,1.271091,-1.762085,-0.42292786,0.80683726,1.0791831,0.8166324,-0.35540318,-0.7704167,0.6690184,0.5545975,-0.2531481,-1.993061,-1.5413859,0.12201177,-0.75016886,2.122885,0.5455869,1.1523595,1.6798347,-0.30998582,-0.42853123,0.46391052,0.5724406,-2.3858979,-0.82022107,0.66983783,-0.47266525,-1.7710999,0.88433945,-1.134615,-0.4479649,-0.97343254,0.7706497,-1.0671966,-0.6832894,1.3397741,0.24163699,0.7104794,-1.3637171,0.05770096,-0.008590698,-0.03584127,1.6794962,-0.17332447,0.36271483
14,225.70537,0.38471463,147.85507,0.0,2.0,0.0,22.581589,0.12992366,135.486,3.0642328,fuel station payment online,29.252|44.517|42.266|47.835|39.175|48.279|51.459|44.393|42.448|63.076|22.098|46.429|47.629|43.810|31.860|37.415|43.514|34.000|28.079|37.802,0,-2.429872,-0.6688857,0.6930407,-0.9607217,0.104726285,-1.0142808,1.6091919,-1.2184588,-0.36141878,-0.061001502,-2.4028728,0.15905035,-0.026529312,-0.8490656,0.04776375,-0.028866317,-1.856868,-1.3316627,0.8941129,-0.5393284,1.1627452,0.25755024,0.11153546,0.4169756,3.6682014,-0.6819025,1.1429955,-0.8558315,-1.9673933,0.41558093,-0.18823238,1.6231878,1.3294809,0.03231871,0.6411218,-0.75130624,-0.1165315,-0.73919237,-0.92026913,-1.1531341,-0.72017294,1.3528438,-0.9395218,-1.3602266,-0.30145243,0.3185614,2.0935512,-0.5689473,2.6476438,-0.9898292,-0.09043812,-0.14032164,-1.5934478,-0.9816369,0.5261661,1.1629761,0.22244437,-0.49429277,-0.85113704,-0.28594422,-0.29498217,0.31730074,1.2592205,0.81958675,2.3302066,-1.1121604,-0.19201007,0.47377557,-0.22801857,0.30365485,0.07142466,-1.9378114,1.7914879,-0.68583894,-0.9818646,0.48164308,1.9928911,-1.9340227,0.8966646,0.2788359,-1.4030763,2.6884704,-0.18540695,0.6201912,1.1513124,1.4481342,-0.13768643,0.9504044,1.2067375,-0.37662506,-0.84178364,0.06980795,0.2623297,-2.1985052,1.3378277,-0.3945817,2.2666357,0.004850596,-0.7918696,0.85152376,-1.7809033,-2.2102306,1.4965096,-1.1930822,0.38905483,-3.0453725,0.12249257,0.8831927,0.28347915,0.17479557
15,47.729065,2.3220413,52.820736,0.14014594,0.0,0.0,18.286114,0.403093,197.0279,2.38664,high risk marketplace payout asap,10.333|12.285|9.030|10.790|5.833|9.403|8.866|4.723|9.093|4.766|11.503|14.667|9.400|8.495|7.328|8.449|12.785|4.440|9.930|13.006,0,-0.61955535,-0.8385058,-0.2838959,-1.355939,1.5719709,1.5984151,-2.0411115,0.72021115,-2.2260146,-1.2300097,0.68723094,-0.9150158,-2.4555953,0.06760585,-1.2982856,-0.32286114,-1.199567,1.6824117,-0.81454575,0.024263397,-0.7154858,-1.0347453,-0.7745539,-0.15247835,0.27466768,-1.1664824,-0.8891233,-0.92617404,-1.6942873,-1.6100453,-0.5960264,1.5491253,0.7598066,0.7782985,-0.55489975,-0.20872277,-1.4763179,1.1600404,0.15800083,1.2776134,0.6043406,2.149642,0.08271566,-1.265885,-0.3218883,-0.90638477,-1.2767944,-0.35894394,-0.7506298,1.9276074,0.45908186,0.24904825,1.1252365,-1.16058,1.8113449,1.4283376,-0.58925563,2.0229268,0.5442735,-1.0751934,-0.009672359,-0.018505335,-0.6171111,-0.3496012,0.66851014,-1.3574221,-0.32585657,-0.35626176,-0.8152897,0.83102953,-0.33525768,-0.8572184,-1.9111573,0.2853508,1.1651975,-0.5295358,0.7011797,-0.47469246,0.62027764,0.06658825,0.63706917,-0.28501952,-2.0444784,1.041112,-1.8503032,-1.4035596,-0.55082613,-1.6641275,-0.59814954,1.0683239,1.0601158,-0.3087291,0.2015907,-2.811622,-0.88440526,-1.1489502,2.003534,0.028480995,0.019472986,0.6138263,-0.6603487,-1.6812451,-1.2216728,-0.15316504,0.9723848,0.49196368,0.57093173,0.98692167,-1.1415118,-0.2807592
16,21.591267,1.7219793,13.869625,0.0,0.0,0.0,0.0,0.06881352,201.87604,2.8218942,subscription renewal charge,2.539|3.962|3.660|4.244|4.337|4.174|3.792|3.983|3.363|2.952|4.663|3.514|4.994|3.852|1.999|3.196|6.643|5.277|3.795|2.895,0,-0.67209035,0.26163167,0.50633836,0.054883868,1.7779094,1.3897254,1.2378045,1.7730066,-0.38187474,-0.3254062,-0.093241416,-1.1479566,0.14963937,0.6269467,-0.27204517,-1.3032861,0.23689523,-0.94931567,0.9727423,1.0167121,0.42607278,-0.7638224,1.6240144,-0.41862258,-1.9250335,0.0795635,0.55526245,-0.93947756,-0.35983112,-0.3507539,0.5415873,0.13514662,-1.850403,-2.1750236,2.2762806,0.46989033,-0.54743654,-0.514306,1.2610997,0.9824152,0.17240977,-0.0016598701,-0.73260623,0.44348904,0.106083244,0.25138617,1.7514123,-0.5781055,0.59822744,2.187774,-0.18385625,-1.1355152,0.8672403,-0.4143064,0.10264027,0.88707876,-1.4542344,-0.44447184,1.0381578,-1.0345197,0.5785645,0.78050995,0.86583674,1.2192495,-0.17332631,0.28302237,-0.31558663,-1.5703952,0.71101457,-1.4826157,-1.0618107,-1.3973212,0.28196785,-2.347535,1.7453332,-0.087545216,0.03551632,0.7216235,1.1551895,-0.9410828,0.43786052,0.39667058,0.24581435,-0.5094974,1.2902117,1.3937168,-0.116296254,-0.000751853,-1.805413,0.74142146,-0.16650397,-0.7416334,-0.49405628,0.7094544,0.55037093,0.5829173,2.5533285,-0.29867515,-0.44680595,1.3614248,0.702757,0.6596638,-0.7977182,1.0826955,0.8423011,-1.6349216,1.6032171,-0.83222795,-2.1610572,2.0290465
17,65.117,1.6435747,28.551693,0.0,0.0,0.0,0.0,0.058767274,149.80504,3.37547,mobile recharge payment card,12.052|8.770|13.478|6.236|14.610|7.983|16.066|10.642|12.283|12.450|13.394|8.861|15.336|18.529|14.391|14.123|11.165|13.715|10.475|14.586,0,-0.75959194,0.1174441,0.9963629,-0.7967608,1.821421,1.1310295,2.1882837,0.23412353,0.94432926,1.1590334,-0.20522895,-1.2506032,-0.7197777,1.56106,1.0229423,0.17546901,-1.5388925,-0.48271394,0.33390623,1.1913574,-1.686826,0.63956404,0.9534369,-0.7749057,0.18391225,-0.24890757,1.9321219,-1.2651832,0.047863185,-1.3299387,-0.09895578,1.0734174,0.49771124,-0.57789785,-2.7956898,0.41731575,-0.5128237,0.10597238,-0.2520725,0.29341334,0.7701616,-0.05199772,-0.79331106,0.5368698,0.7951356,-0.5004208,0.8190383,-0.3399842,0.1172691,0.9326875,0.40064067,-0.5916598,1.445917,-0.6444276,-2.3235195,-2.0261366,-0.48026407,0.18282577,-0.31946474,-1.9525186,1.3559188,1.0586876,2.32787,1.6024988,-2.031608,-0.89306825,1.7510283,-0.39386156,0.7054755,-1.0155147,0.2818718,0.6773222,-0.2218006,0.34569862,-0.3434698,-0.54534686,0.20281228,0.8843354,-0.8482853,-1.5848149,-0.493285,-0.47632614,0.54670644,1.1961484,-0.18637712,2.1018708,-2.1747355,-1.4601313,0.80109924,-1.0420899,2.2562425,1.776326,-1.3430464,-0.95117,-1.8142879,0.4410056,-1.6525695,-1.1349075,1.3097808,0.66975635,-0.13132107,1.0296204,0.42127198,0.23359603,-0.69173944,1.1803952,-0.47261152,0.66467166,-1.2425064,1.4556214
18,12.419888,1.4627588,12.179571,1.4197618,0.0,0.0,14.992105,0.20459968,160.13594,3.3918974,travel booking payment instore,3.409|2.107|4.492|2.088|3.210|1.918|2.579|3.168|2.334|2.090|2.188|2.992|1.430|1.276|2.788|2.267|1.410|3.075|1.290|3.874,0,-0.812865,-0.86276937,0.70854235,0.4190974,0.15309942,-0.010818146,0.7907574,0.9578767,0.69158256,-1.032169,-0.94169056,0.56185734,1.1241406,0.55333364,-0.6486006,-0.11579138,-1.4308076,-0.2742824,-1.1931481,0.33034682,-0.64952785,0.61940324,-0.7021957,-1.2557229,-2.1659026,1.6327851,1.2308042,-0.39219654,-0.33341265,-0.3139233,0.092543885,-0.78847134,0.21216162,-0.34824306,-1.7877369,1.2842646,-1.1407537,-0.33665442,0.51732886,1.7653891,1.3252484,0.5556391,0.0062410533,0.16169044,-1.6229172,1.0773256,-1.3544261,1.2670498,0.088745594,0.9456673,-1.3728031,0.94472444,-1.9006535,-0.28173253,0.32113677,-0.6677668,1.4825368,1.536896,0.3174538,-1.2089365,-1.690484,-1.2945478,0.72446036,0.51551366,-1.9317337,-0.7521161,-0.24050495,-0.5099593,-1.8448107,-0.26809853,1.3724176,-2.716016,-0.19715536,-1.1348468,0.9203736,0.38414901,3.6896486,0.3732124,-0.033778198,-0.55816865,1.3167555,1.2775304,-0.745068,-0.10076356,0.5436564,-1.547164,1.6427845,1.1707559,-0.2874766,-1.2342958,-0.8744014,-1.9584785,0.03884667,-1.9066557,-0.59788924,0.35383135,-1.9577715,1.0612636,0.5595223,1.4889657,0.18432212,0.053545803,0.17434755,0.56454813,0.7655426,-0.557912,-0.7563727,1.1792433,0.8287223,-0.32359126
19,167.29617,0.823915,137.28448,0.20030583,0.0,0.0,0.0,0.085943885,212.80551,3.760005,grocery store purchase instore,38.556|27.195|17.829|48.478|45.670|30.537|29.737|38.478|39.917|23.983|17.869|37.438|31.220|28.236|29.964|22.411|40.808|30.957|32.821|49.334,0,-2.6308484,-1.6457648,-0.020651996,3.0075808,0.28385162,2.0020306,1.24882,1.1459138,-1.2284166,-0.8748605,0.49163073,0.7533893,-2.107602,-1.2471278,1.7392339,1.8577101,0.0006634295,0.5188651,-0.07929847,-1.0313072,-0.16917768,2.8116336,-1.1293561,0.366898,-0.33791092,0.1004899,0.74223673,-0.043765098,1.5925915,-0.71276736,-2.4483535,0.4838793,1.2228315,0.61932623,-1.4352502,-0.32428095,-1.5058562,-0.4502744,0.09487713,1.0958755,-0.8121107,-0.5611033,-0.7336452,0.77538526,-0.2427831,-0.5468467,0.14242408,-1.7989147,-2.5338006,0.8720759,-0.08160115,0.069645405,0.3176092,2.2335818,1.6061909,0.62182367,0.61973995,2.2776334,0.21562776,-1.0854297,2.2120743,0.34379634,-1.5540481,-0.38660198,1.1757188,-0.5272652,0.9740387,-1.8013573,-0.34393388,-1.9597689,0.6085602,1.0828598,-0.030565962,-1.7326338,1.3767477,-1.1695445,-0.2921568,0.13049668,0.5691916,-0.55892026,-0.4631356,0.7639702,0.06580938,0.31413788,-1.1525314,0.6791799,-0.89580745,-0.16023251,0.84503835,-1.1350318,0.46821204,-0.79209566,-1.5488299,-0.0052844286,0.28891248,0.93378377,2.2648685,1.3556929,-1.0699444,0.7949072,1.2837756,-1.6154441,1.0046027,0.91297895,0.5532042,0.5641677,-0.6330725,1.5099827,0.5904357,-0.08236098
20,203.90555,1.7204618,233.50508,0.0,0.0,0.0,10.805416,0.34214085,208.28615,3.1912987,fuel station payment card,47.557|42.296|35.300|47.012|37.650|32.725|38.177|57.165|47.064|23.053|46.168|49.908|39.813|40.442|57.737|24.544|46.584|55.081|53.761|34.690,0,0.9346519,0.3359148,-0.5109407,0.54577094,-0.8403665,0.32291484,1.3729033,0.48743013,-0.651765,1.770678,-1.5064507,-0.00614959,-0.21549419,-2.2224855,-0.52026474,-0.965379,0.11317393,-0.0783847,0.6557134,-0.950881,-0.10008994,0.11358149,0.1736866,-0.0026513338,-0.42153028,-0.8819731,1.1478146,1.4998877,-0.5409334,-0.705153,-0.7555532,-0.47690105,-0.10629298,-0.30306613,-0.39802176,-1.142267,0.048605993,-0.07610484,-0.53040457,2.7750292,-0.5325307,0.8111853,0.1725195,0.030116856,-0.41202956,2.0142245,-0.39178067,-0.18135902,-0.45737422,1.5724938,-0.2010151,0.750643,1.3689564,1.2146227,-0.027749896,0.03544168,0.43976676,-1.6823694,1.4502603,-1.1668146,0.43000183,-0.37334326,0.033618566,1.0025969,-0.96235,-0.31831747,-1.1307821,-0.28102803,-1.2589209,0.96568835,-2.0307753,0.8720514,-0.33591482,-0.36732426,1.1908813,-0.44707584,-0.114986956,-1.2165433,-0.35925823,-0.022161007,0.95022154,1.948206,-0.13881618,1.5729614,0.18249448,-1.3509648,-1.4405295,0.4989199,0.935184,-0.78424466,-0.75491387,-1.355216,2.0712507,-0.75197726,0.99000275,0.044594217,-0.17792667,-1.2489256,-1.7990229,0.6254544,0.999171,0.82698965,-0.6898842,0.7505769,0.5733471,-0.6971078,-0.84992564,0.7081401,-1.2564692,-0.16374862
21,78.04872,2.052237,36.258305,0.96652156,0.0,0.0,77.64632,0.010342857,224.29263,3.84151,online shopping order card,19.685|14.175|18.363|20.122|13.896|6.820|17.579|5.106|10.827|12.714|20.886|24.522|11.373|8.090|19.531|15.938|14.608|16.849|18.712|19.349,0,0.81392115,0.53753376,0.7810601,-1.2966672,-0.8893956,0.79706705,-0.8931588,-1.2591503,0.6092727,-1.1959302,0.54695344,0.517268,-0.046889305,1.0587118,-1.4944074,0.15851551,0.07662001,-0.31591266,1.4974654,0.11128174,-0.06258434,-0.25638583,-0.435462,0.4864881,0.3787271,1.3588592,-0.13103174,0.19300616,-0.24133855,-0.28379333,-0.5804851,-1.1025755,-0.6748189,-2.0928943,-1.9423063,-0.30710706,0.77294314,1.5180532,-1.1779106,-1.3535995,-0.014063768,-0.52059543,-0.38408518,0.281783,-0.657439,0.73626864,-0.37325636,0.13721955,-0.43047673,1.6653019,-0.34873995,1.6184101,0.05800949,-2.024016,1.2359207,-1.0089489,-0.11824279,-0.07553631,0.0674864,-0.5057388,0.06010173,-0.09487765,0.1587238,-0.16679905,-1.0137488,0.29237017,0.2905432,-0.98136735,0.34040374,0.26874566,-1.3199165,0.087770976,-0.74015343,0.28344038,-1.1345098,1.027045,-0.019756015,-1.2606266,0.4386858,0.9678435,0.036409557,1.1952653,0.080530286,2.0274696,1.0346245,-1.1630812,-0.42687598,0.627363,-1.1754313,-0.62088096,-0.09226976,0.7432625,-0.77840245,-1.6611269,-0.6414107,-0.20246726,0.55811214,-0.10501757,-0.655004,-0.23636627,0.84386456,-1.0646698,1.1009467,-1.9272325,0.9519231,0.45470595,-1.3205818,0.06654088,1.71819,-0.77855855
22,25.420753,2.2394757,10.47502,0.38681847,0.0,0.0,11.293879,0.08298792,177.67978,4.4167986,unknown overseas merchant charge verify,4.392|3.182|4.614|2.961|6.301|6.506|4.653|4.427|6.667|5.156|3.933|4.741|6.197|5.848|3.832|6.762|4.424|6.464|7.033|5.385,0,-0.049340412,-0.24415901,1.385289,0.12095529,-2.0998,0.09023698,1.369669,1.8811249,-0.5039926,-1.0332702,0.60493225,1.9535251,0.61098784,1.2817745,0.21626031,-0.23268254,-2.1580865,-1.0692735,-0.52345,1.4629172,0.1239959,1.2260275,-0.5147147,0.43080017,1.4275677,0.73178566,-0.094763935,0.33996528,0.11882907,-1.3529624,-0.2559561,1.1294625,0.8377515,-0.57056344,0.3142376,-0.9237342,-1.3088158,-0.5437559,-1.1299337,-0.26194376,0.99368876,1.0719174,-1.4124837,-0.19163914,-0.9610388,-0.39144427,-1.4662547,0.4377454,-1.7076381,0.4959728,0.8006846,0.76378417,-0.9056657,2.4640136,-0.57067466,0.55144763,2.0467527,-1.1762849,-0.5564079,-0.75904727,0.49656296,2.0059521,-0.4213006,0.81847197,-0.9026761,-0.7301016,0.990463,-1.5459355,0.6430481,-0.23796344,-1.68997,-0.63018507,0.5678522,-1.0046088,0.7833051,-0.6869025,-0.9009906,-0.0224379,-0.5144183,-2.2214487,1.3392832,-1.158304,0.5166271,1.3216864,0.030630559,-0.7714583,2.1775222,-0.41259682,-0.78301346,-0.3457129,1.1600001,-0.9946916,0.69035506,-2.1986713,0.1052524,-0.6372938,1.3170213,-0.26769006,-1.4818113,0.6461579,-0.15894562,-1.6353828,1.8472264,-0.7277527,-1.0513178,0.22348106,0.041864835,-1.6917994,0.41431302,-1.0637174
23,9.225566,0.17412078,6.6265473,0.44532987,0.0,0.0,0.0,0.089056745,203.82542,3.9540026,utility bill payment online,1.367|2.765|0.590|1.985|3.109|1.116|0.375|2.307|1.739|1.639|1.518|1.351|0.325|0.326|1.401|1.450|2.296|2.423|3.693|1.855,0,0.34518492,-0.6977323,0.8962896,1.237052,-1.2973514,0.59418136,0.13040927,0.044236794,0.19093198,-1.2489911,-1.1393647,-0.31549823,1.8979366,-0.12070957,0.69349414,-0.56915385,-0.013437822,-0.7798736,-0.74094355,0.61273766,0.5093982,-0.68846494,0.59621334,1.7881317,2.1918077,0.44684148,-0.4052387,1.8302624,3.0050116,0.060963154,2.1346974,-0.49398705,0.6854159,-1.434232,-0.33635986,-1.2363976,-0.51961356,-1.6528258,-0.88723505,-0.3380602,-0.55685645,1.1488941,-0.89911866,0.9845299,1.0053012,0.3240255,-0.058009982,0.048401117,-0.777916,0.80092114,1.4085287,0.39753172,-0.046450555,-1.0556388,-0.11185986,0.8947189,1.9064738,0.14743596,0.32775947,2.0903914,1.3267145,0.97704095,-0.92123556,-1.8114637,-1.730983,2.0454192,0.17994967,1.0108037,0.051284403,1.5075723,-1.2828273,0.6555245,2.6144524,-0.4967509,0.82315433,0.83325595,0.506544,0.8705702,0.76881623,-0.425589,1.3410633,0.15391359,0.44896406,1.2925155,1.5033873,-1.1434414,-1.0708266,-0.21558517,1.6948661,-0.76127213,-0.5046878,-1.2008296,2.4007215,0.67989385,0.6565945,-0.9140358,-1.1568834,0.44295847,-1.0353311,-0.060891055,-2.2841756,-0.82220364,0.43805245,-0.65015876,0.7279972,0.32072848,0.7269851,1.0130994,0.105648756,-0.041774422
24,6.9876256,0.6932349,3.2778697,0.0,0.0,0.0,0.0,0.25984672,136.51192,3.457505,utility bill payment card,1.288|2.839|1.886|0.660|1.809|1.727|1.043|0.747|0.292|0.153|1.104|2.045|0.162|0.492|0.755|2.523|1.129|0.841|1.336|1.404,0,-1.0615214,0.24339749,-0.80479145,-0.07937365,2.568351,-0.66399,2.0679102,0.04237272,-0.57762694,-0.4764824,0.78030974,-0.23948815,1.3160743,0.9537876,0.8990678,-0.28635198,-0.85117924,-0.8124486,0.4629501,-0.35125065,0.49733293,0.14940795,0.6645522,-0.008582532,0.57692426,0.20084205,-0.7264381,0.15350571,-1.2199855,1.8152499,-0.41300055,1.1463174,-1.1747658,-1.9761224,-0.32217705,0.07605821,0.5156333,-1.0692108,-1.0516168,-0.61221105,-0.33898264,-1.0015613,-0.7846544,-0.09965442,0.5902058,0.28717965,0.5394002,-0.43466863,-0.294057,-1.9444855,-0.3277765,-0.32217875,-1.5518168,-0.41968334,-1.2182814,0.34539434,-1.1295031,-1.214874,-0.17274414,-0.09894333,1.1294234,1.4886427,0.7137402,1.2313368,2.7996407,-1.8399811,2.183966,-0.36524498,0.12942334,-0.15910089,-0.32785356,1.161308,0.7256909,0.4476655,1.0071459,-1.2072569,0.90726984,0.3382936,-0.73887354,-0.47281623,-0.41421607,-1.066798,-0.3370546,-0.025422603,-0.9064244,-1.0538116,1.2260811,0.9464162,-1.0456243,-0.88164824,-0.22550003,1.9830126,0.12990047,1.6728394,0.757492,0.19774412,-1.9195957,-1.232779,-1.092943,0.5402278,-2.195316,0.31417662,0.11873436,-0.600685,-0.639672,-0.009596318,0.079253495,2.0527031,-0.12008542,0.007730022
